tt,qt5,qt25,qt50,qt75,qt95,wt5,wt25,wt50,wt75,wt95,lt5,lt25,lt50,lt75,lt95,st5,st25,st50,st75,st95,ct5,ct25,ct50,ct75,ct95,yt5,yt25,yt50,yt75,yt95,dt5,dt25,dt50,dt75,dt95,pt5,pt25,pt50,pt75,pt95,et5,et25,et50,et75,et95,nt5,nt25,nt50,nt75,nt95,bt5,bt25,bt50,bt75,bt95,ot5,ot25,ot50,ot75,ot95,ht5,ht25,ht50,ht75,ht95,ut5,ut25,ut50,ut75,ut95
2034.0,0.0038415905295263735,0.016302568964060356,0.024845612959211748,0.033457104024261664,0.0456735129749399,0.019026139198278193,0.030792902290585875,0.03902894825426369,0.04727519421067023,0.05923550366887251,-0.005,0.009566855815810392,0.025580657014243363,0.04163936009877353,0.06457854891654163,-0.005,0.005492912918123321,0.025603224121597733,0.04579970781772237,0.07480986083800781,-0.005,0.008159065021012634,0.02564016044419054,0.044339158007947306,0.07130559545727436,0.03192340668111431,0.036626929484259496,0.040340120386859774,0.04443483474713478,0.05107816953651059,-0.1458606239255118,-0.028798036971044817,0.05371528709035491,0.13474528878768316,0.25311800763871073,-0.13419907303255812,-0.023605760770155637,0.05330626474892686,0.12979595922942355,0.23980863916802808,-0.0920876774401598,0.01729643347873403,0.09327348546124536,0.16911974895042714,0.2781081576049439,-0.16434618977670382,-0.024081072499588876,0.07390935254391343,0.17228036765737886,0.3123038575089023,-0.10691562869374487,-0.02901107522974821,0.021687787365002306,0.0813050865058185,0.167915402436615,-0.2106778796434377,-0.08873754295726585,-0.003618813634050184,0.08407937634901944,0.21433095532076502,-0.059190673258851724,0.0037827356349147117,0.04756555943431359,0.09122065219447209,0.15455804028417996,0.030595623278523103,0.03994792729486636,0.04648910462025216,0.052973832569222626,0.06232481562692746
2035.0,0.003927989937676601,0.016263510537045934,0.024838292852178756,0.033509164238906985,0.045829315421293135,0.018908604314012426,0.030857050675205885,0.03912240908820194,0.04725114553570936,0.059181151867915116,-0.005,0.009514200590875667,0.025437173025783612,0.0415138811869196,0.0648481392424295,-0.005,0.005551145110037244,0.025703214971578566,0.045754129734872105,0.07459609285734639,-0.005,0.008100336779115265,0.025684638120927868,0.04438317744752024,0.07112065284033678,0.031862984792487815,0.036635617372143575,0.04036351849087172,0.04446851719092308,0.05106837830606631,-0.14555631725742232,-0.02774133555713022,0.053424087480085605,0.13590656130853115,0.25298995812604835,-0.1330620457403535,-0.022720282497189714,0.05390337709191595,0.13013681102587693,0.23968644586489174,-0.09116706534578632,0.018059282117037133,0.09387770700515446,0.1693302578127434,0.27802362462459784,-0.16293817043452416,-0.022543307932129948,0.07524510920607407,0.17228184358527077,0.31444259529719915,-0.10628597934790629,-0.029258875542053087,0.021619237292972687,0.08139513151114847,0.1662326528488956,-0.21168465186544838,-0.08859555922262052,-0.002058513212693038,0.08522973609081018,0.21378593231691848,-0.058631854859131326,0.004139963959326948,0.04778574598074508,0.09190184380296021,0.1549949215955482,0.030515889569109257,0.03990362676167153,0.046410538920070965,0.052944959800506834,0.062405828951231763
2036.0,0.003826193245766589,0.01612934595292772,0.024771798205824137,0.03342157503704779,0.04574759294019917,0.019090499111100112,0.030785064944277823,0.03905252521576947,0.04730917486019652,0.05919278941178634,-0.005,0.009306142012711252,0.025312433708917344,0.04143406349026967,0.06453709003916815,-0.005,0.005383037980296168,0.025519563013400137,0.04561124879793071,0.07452837426454632,-0.005,0.008069062038299551,0.025652284754349546,0.044267679233889703,0.0710372244107335,0.03194610367877104,0.0366599205745009,0.04035903742922604,0.04440638415966106,0.05102523480888175,-0.14603429223067574,-0.028245039870637395,0.05298472023328547,0.1350897462736275,0.253302274762743,-0.13373688033147066,-0.022962015096062327,0.05353970124367802,0.13014494624663042,0.24082091468551686,-0.09207483898102806,0.017953931609600085,0.09348584543538568,0.1693562436198126,0.2793047151739326,-0.16416943882749885,-0.02309437052654776,0.07491387216624634,0.17226356921392386,0.313261718671644,-0.10546611763450951,-0.028270206574121985,0.021747254239339202,0.08159177373478937,0.16721207632527801,-0.2093287007728116,-0.0888264738609594,-0.002396727616718934,0.08501922807419846,0.21544926486543342,-0.05892905661601768,0.004125376942356829,0.047690065862748085,0.09154974827191245,0.15493671119296673,0.030461083916238668,0.039906075093964447,0.046448493859585355,0.052979880703058445,0.06248767930902682
2037.0,0.0037231671914438546,0.01615251306714566,0.02467086695031217,0.03324430763781084,0.045694496370785743,0.019030840594494672,0.030807196657411842,0.039003569178796965,0.04723782601782001,0.05902381483519426,-0.005,0.009394036164449913,0.025292827351324737,0.041312360087093776,0.0642934643600694,-0.005,0.00531280648961341,0.02532678231111241,0.045555474382767316,0.07487174762867448,-0.005,0.007979941041606998,0.025468151847888122,0.044206285449169345,0.07122213037711785,0.0318981589876761,0.036679128362726104,0.040348813402751045,0.044471673751810915,0.051017297543916644,-0.14623697606792246,-0.028330667236140642,0.053601364311764564,0.13548559114342124,0.2529338925740278,-0.13235742243014864,-0.022836077744149197,0.05300906384808446,0.1298902207640258,0.24025767833967665,-0.09065272010585952,0.018011945234583066,0.09304163272575977,0.16916470977567993,0.27838310582011555,-0.16416489149033198,-0.023007305920859845,0.07442785332274919,0.17212769192974395,0.3138394768595729,-0.1057769260207452,-0.02878084291616312,0.02138733206597231,0.08068838603788307,0.16661412220312366,-0.21051387321996443,-0.08870713791988072,-0.0030148682994708687,0.08452390760876385,0.21308597665914777,-0.05837633132689046,0.00408259745667266,0.047911401583647636,0.09151022379205309,0.15515363978154872,0.030398511234424407,0.03988034076860285,0.046454787141691475,0.05299824791595281,0.062489985204090236
2038.0,0.003746726684082053,0.016208149431583725,0.02476138972650181,0.03333384022622969,0.045695896390980345,0.01911239862188003,0.030886261184694296,0.03899739149238632,0.04722178744448934,0.059072804190559096,-0.005,0.009435844685823327,0.02549087185032594,0.04157187464361374,0.06438165334327692,-0.005,0.0052683228235138905,0.025456927792056765,0.045688425968999,0.07486076836818993,-0.005,0.007914455439811043,0.025439974240829263,0.04417306518383765,0.07118618498922745,0.03194081999113534,0.03663709737644049,0.040350042847086154,0.04442227953132899,0.05109393173254136,-0.14735154841910877,-0.028963004567125923,0.05331793209024449,0.13525924303992226,0.25326132427576603,-0.13345644992415115,-0.022534718259678232,0.05336186443317281,0.1302297626157678,0.23987637040346388,-0.09142058515479545,0.018275427710566484,0.09337355500541529,0.1694781986987387,0.27784970340849807,-0.16267240792233545,-0.023248147492020692,0.07438589966985734,0.1719753142452286,0.3128153896646087,-0.10651690319073763,-0.02966872855678158,0.02108739986211336,0.08026728462418657,0.1655343109014893,-0.209599168183484,-0.08853945413349255,-0.0035569251148054263,0.08455574786513449,0.21401616930954306,-0.05882707176691752,0.004126607051246841,0.047861454199938896,0.09144561178822902,0.15442146916028252,0.030413356537841933,0.039807080826774074,0.0464350627072099,0.053015349018105735,0.06237389031974953
2039.0,0.003827710415917138,0.016212700518403504,0.024818229436518433,0.03338981127878212,0.04561341820815537,0.01902337360881188,0.030778903481040634,0.03910160379764764,0.047221892121776465,0.059050540335359336,-0.005,0.009429129865048104,0.025481427673386032,0.04139933918170431,0.06461408600220644,-0.005,0.0053725639440886114,0.02553449187212447,0.04552188985638671,0.07470975793716368,-0.005,0.00787746302313575,0.025490948058742025,0.04413871738004314,0.07122387802198077,0.03192062088953435,0.036648873803540434,0.04033899709535588,0.04441005067911541,0.05101963236755028,-0.14653131516095397,-0.027944705255108747,0.054527821181115536,0.1358676369323275,0.2529842431252639,-0.13075834848048248,-0.02223204862339445,0.05381830229851303,0.1302163557695648,0.2402626279148648,-0.0889404473915549,0.018555515708192527,0.09391204964046279,0.16961097116652998,0.27871269753289796,-0.1624128459056341,-0.021546838029806715,0.07551638741676449,0.17295269080569098,0.3154882102643098,-0.10582849764751161,-0.02906765262686635,0.021457204516206932,0.08087316160240846,0.16693598819424058,-0.21051583946759292,-0.08890868378163977,-0.0029088358230234205,0.08474040271916303,0.2134345065137404,-0.0586185058247174,0.0043508167198328075,0.04777188810495887,0.09141947499582453,0.15385159945154467,0.030284482088969715,0.039751233126747505,0.0464016435943333,0.05293581598201155,0.0625306732009903
2040.0,0.003925976549529413,0.016266169569260365,0.02485905471968712,0.03343620617377576,0.04580178175853968,0.01877293961073388,0.030750508461347678,0.038998164700303276,0.047243972579976014,0.0591577753365504,-0.005,0.009408664082332523,0.025485854326460566,0.04144325322922175,0.0644569504613613,-0.005,0.005219663782340358,0.025489783766252504,0.0455723251466867,0.07479384372511809,-0.005,0.007992504529901205,0.025513988762144814,0.04400959241309274,0.0713133760056368,0.03189208488421001,0.03663509374843456,0.04034892388618751,0.04445266948898942,0.050960605420223716,-0.14476151730094242,-0.02826143313773285,0.05355258291847215,0.13560590109478507,0.2542664137370378,-0.13286823528152353,-0.023011269970211856,0.053849862231791334,0.1305457726046515,0.23989161260032843,-0.09080074580668422,0.017853857485902784,0.09396634319091701,0.16982871200230082,0.278528588711262,-0.16319978997389378,-0.023191662337368163,0.07410003239827365,0.17151751003891025,0.31278379725906363,-0.10598642580563113,-0.02930944069164611,0.021253373868953797,0.08088340089890275,0.16626544869081458,-0.20917845147334543,-0.08872334957251107,-0.002577277202981402,0.08530627282840861,0.21227300625655296,-0.05928014984876848,0.004073796121745743,0.04784863904820874,0.09167362338605267,0.15407644378013588,0.030174600364784268,0.03979202353815684,0.04639251824201451,0.05300714871073749,0.062465106489074704
2041.0,0.0038984855356217576,0.016204950391356013,0.024818923257236267,0.03345206419494081,0.04588518424552085,0.018838808627854687,0.030764384758808463,0.03901987652910125,0.04719581366296156,0.05914160525115104,-0.005,0.009576764618857266,0.025455645755498874,0.04161296257744324,0.06450752604724626,-0.005,0.005358308242928163,0.025384127756439036,0.0457103894407843,0.0750873671706394,-0.005,0.007961502509853398,0.025489870905541008,0.04411165448639875,0.07141608063821493,0.031885490877152554,0.03660620363626474,0.04032676091512414,0.044392767441648676,0.051052852583685436,-0.14610355137378425,-0.02841165527835543,0.05358184740024241,0.1352854885839722,0.2521439374417394,-0.13281723396904024,-0.022623424621019517,0.05388201010131155,0.13004697370100837,0.24015037652571913,-0.09142535911111646,0.01827216159985942,0.09394327405663136,0.16933590315860642,0.27819123026207204,-0.16299400634569705,-0.02204291475978879,0.07530035184203102,0.17229872667921464,0.31282693381342047,-0.10666927245069581,-0.029261969358318048,0.021407202741687077,0.08029155757141328,0.16649406643746417,-0.21183167576122577,-0.08887258738167608,-0.002819479131849101,0.08419281241999753,0.21325391767589727,-0.05810867037383491,0.004331679315588315,0.04799872709117007,0.09098488567121027,0.15456880197601852,0.030189870681479047,0.039708840109238565,0.04632943763882903,0.052986784551851046,0.062460066622517574
2042.0,0.003921037277202183,0.016191594822266404,0.024824879356349437,0.03340579086548551,0.04565653817327341,0.018983250196750304,0.030791670923510324,0.039023268822454174,0.04739086195608562,0.05926816644377207,-0.005,0.009587906256451983,0.025577960096145894,0.04152879483920368,0.06434685699132763,-0.005,0.0053379280204343595,0.025342924611806712,0.045567759396634905,0.07475988392993405,-0.005,0.00801935865725993,0.02537909627859308,0.04408037226453065,0.07115071149131039,0.03188542616132219,0.036613250409365666,0.04033282128891655,0.04442632719489035,0.05102606097703245,-0.14520146044314242,-0.027563584113221712,0.05443549723457631,0.13561562572609165,0.2539122335386612,-0.1332729508661722,-0.023137741231559872,0.0535969424823044,0.1306284632039163,0.24146031006176852,-0.09119313967606679,0.017988986142043112,0.09371898382835789,0.17017817690229592,0.2798649101792648,-0.1649936520138076,-0.02356759054496748,0.07420922102773048,0.17216248153407662,0.3129532116488985,-0.10660601161263343,-0.02877182712926109,0.02157933924360576,0.08056436065321286,0.16695469806214328,-0.21074741651362464,-0.08842903821663353,-0.0029798990938146395,0.08419308587338045,0.21367261287944186,-0.05960776758673811,0.003845846228640656,0.04776082888161937,0.0913790214070892,0.1545798887683381,0.03021025392636385,0.039734096045948734,0.0463444033167719,0.05292532507720382,0.06233415623129898
2043.0,0.003915432197436704,0.016152548171832794,0.02475264184818258,0.033255139849467194,0.045689276932028844,0.01898197304787937,0.030749405830981257,0.03903102561843867,0.04730272007382452,0.05909000589526761,-0.005,0.009434870935486672,0.02546225985604749,0.04139314428910034,0.0643904430773255,-0.005,0.005400835131035555,0.025262025297946564,0.04551938920193349,0.07474271160754171,-0.005,0.007927019116058375,0.025408111294305605,0.04401804055265622,0.07137074197190582,0.031981774344207584,0.03669771656591495,0.04040519912969287,0.04443479196674143,0.051044264138388466,-0.14655480983955663,-0.027577646583232997,0.05444847421389643,0.13644819106236195,0.2556064512596542,-0.1332927678805282,-0.02264892017088771,0.05328428523594564,0.12901725262226948,0.23984567209847643,-0.0910465779971862,0.0179869371565983,0.09347858409972003,0.16844919602963057,0.27829409807253797,-0.16132781029603196,-0.023195474067296374,0.0735504480815774,0.17177818344825987,0.3112260763508798,-0.10660043490443327,-0.028724848198844452,0.021753482189746882,0.08087830933284265,0.1664220525289415,-0.2093067614321642,-0.08842855902795371,-0.0025587169740232014,0.08553998289763116,0.21336844188406512,-0.05845463617291926,0.004462005171407164,0.04781559910028589,0.09164373303935418,0.15446471858455776,0.030184436711137273,0.039783099602321466,0.046323535704406955,0.0529487313372311,0.0624437632934519
